,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,floors_10,floors_15,floors_20,floors_25,floors_30,floors_35,view_0,view_10,view_20,view_30,view_40,condition_10,condition_20,condition_30,condition_40,condition_50,yr_built_encoded,yr_renovated_encoded,zipcode_freq_encoded,date_10,date_20,date_30,date_40,date_50,date_60,date_70,date_80,date_90,date_100,date_110,date_120
14443,212625.0,2,1.0,960,5000,0,6,960.0,0,47.5188,-122.372,930,5000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51,0,354,0,0,1,0,0,0,0,0,0,0,0,0
9059,354950.0,4,2.75,2530,7350,0,8,1280.0,1250,47.313,-122.374,2280,7350,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,77,0,499,0,0,0,0,0,1,0,0,0,0,0,0
13710,2600000.0,4,4.5,5270,12195,1,11,3400.0,1870,47.5696,-122.09,3390,9905,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,79,0,412,0,0,0,0,0,0,0,0,0,0,0,1
11179,477000.0,4,1.5,1380,7800,0,7,1080.0,300,47.7093,-122.306,1770,7503,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28,0,410,0,0,0,0,0,0,0,0,1,0,0,0
21162,882990.0,4,3.5,3560,6562,0,10,3560.0,0,47.5929,-121.974,3710,6562,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,359,0,0,0,0,0,0,0,0,0,1,0,0
17289,1350000.0,4,4.5,3420,7440,0,9,3420.0,0,47.6875,-122.33,1360,5580,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,114,0,601,1,0,0,0,0,0,0,0,0,0,0,0
6925,345000.0,3,1.75,1240,38095,0,7,1240.0,0,47.6522,-121.97,2060,38552,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,78,0,405,0,0,0,0,0,0,0,0,1,0,0,0
3842,576750.0,3,2.0,2220,5000,0,7,1110.0,1110,47.5807,-122.394,1450,5000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,66,0,330,0,1,0,0,0,0,0,0,0,0,0,0
18248,740000.0,3,2.5,2710,18480,0,10,2000.0,710,47.7256,-122.259,2710,18077,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,78,0,545,0,0,0,0,0,0,0,0,0,0,1,0
12000,771150.0,4,3.5,3950,12320,0,10,3950.0,0,47.5414,-121.869,3920,11086,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,310,0,0,0,0,0,0,1,0,0,0,0,0
11199,336950.0,3,1.75,2310,7680,0,8,1410.0,900,47.3743,-122.285,2080,7680,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,78,0,125,0,0,0,1,0,0,0,0,0,0,0,0
9156,450000.0,4,2.75,2900,6400,0,7,2040.0,860,47.5563,-122.393,1340,6144,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,11,70,263,0,0,0,0,0,0,0,0,0,0,0,1
13970,600000.0,4,2.5,2070,8127,0,9,1590.0,480,47.7316,-122.289,2050,8131,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,103,410,0,0,0,0,0,0,0,0,1,0,0,0
18641,430000.0,3,1.75,3440,10428,0,8,3440.0,0,47.449,-122.128,2160,8400,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,74,0,455,0,1,0,0,0,0,0,0,0,0,0,0
12923,590000.0,4,2.5,2660,35010,0,9,2660.0,0,47.4816,-121.714,2330,35448,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,93,0,221,0,0,0,0,0,0,0,0,1,0,0,0
6667,1100000.0,4,2.5,2190,6300,0,7,1240.0,950,47.6918,-122.216,2730,14659,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60,0,432,0,0,0,0,1,0,0,0,0,0,0,0
3242,491500.0,3,2.25,1560,12000,0,7,1110.0,450,47.7256,-122.166,2190,4612,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,68,0,545,0,0,0,0,1,0,0,0,0,0,0,0
20284,345000.0,4,2.5,2020,3600,0,7,2020.0,0,47.3535,-122.017,2210,3800,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,112,0,590,0,0,0,0,0,0,0,0,0,0,1,0
3311,553000.0,3,1.0,1330,5100,0,7,900.0,430,47.6837,-122.291,1500,5100,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42,0,583,0,0,0,1,0,0,0,0,0,0,0,0
10360,340500.0,3,2.5,3070,5871,0,8,2510.0,560,47.5007,-122.223,2220,4000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,28,0,262,0,0,0,0,0,0,0,0,0,1,0,0
365,465000.0,3,2.0,1840,40438,0,7,1840.0,0,47.4853,-121.709,1380,44049,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,94,0,221,1,0,0,0,0,0,0,0,0,0,0,0
14119,420000.0,3,1.75,1230,10005,0,7,1230.0,0,47.621,-122.114,1530,8560,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,63,0,283,0,0,0,0,0,0,0,0,1,0,0,0
3725,570000.0,6,3.75,4000,6015,0,10,3080.0,920,47.453,-122.118,3180,5700,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,104,0,455,0,0,0,0,0,0,1,0,0,0,0,0
11019,450000.0,3,2.25,1960,10682,0,7,1960.0,0,47.6319,-122.124,1540,10682,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57,0,283,0,0,0,1,0,0,0,0,0,0,0,0
13327,452500.0,3,2.5,2240,7791,0,7,2240.0,0,47.5361,-121.88,2480,5018,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,102,0,310,0,0,0,0,0,0,0,0,0,1,0,0
7672,415000.0,3,1.0,2020,19210,0,6,1760.0,260,47.7552,-122.229,1780,14469,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,49,0,283,0,0,0,0,0,0,0,1,0,0,0,0
11791,350000.0,3,3.25,1460,1592,0,8,1130.0,330,47.5481,-122.374,1560,1701,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,354,0,0,0,0,0,1,0,0,0,0,0,0
4728,248500.0,4,1.75,1720,10018,0,7,1720.0,0,47.3614,-122.119,1220,10018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,60,0,548,0,0,0,0,1,0,0,0,0,0,0,0
8740,830000.0,4,2.25,3010,12202,0,9,3010.0,0,47.6387,-122.174,2480,10143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59,0,168,0,0,1,0,0,0,0,0,0,0,0,0
2942,275436.0,4,2.75,2170,9658,0,7,2170.0,0,47.3741,-122.189,1490,9731,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,66,0,256,0,0,0,0,0,0,0,0,1,0,0,0
473,1150000.0,4,3.25,4190,10259,0,11,3150.0,1040,47.6332,-122.066,4300,11919,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,100,0,441,0,0,0,0,0,0,0,0,0,1,0,0
1643,238000.0,3,2.5,1650,2807,0,7,1650.0,0,47.4328,-122.196,1460,1875,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,104,0,268,0,0,0,0,0,0,0,0,0,0,1,0
20316,716500.0,3,2.5,2340,2155,0,10,2120.0,220,47.53,-122.073,2640,2680,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,112,0,412,0,0,1,0,0,0,0,0,0,0,0,0
19462,439000.0,3,2.0,2010,251341,0,8,1510.0,500,47.7416,-121.91,1780,108900,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,103,0,190,0,0,0,0,1,0,0,0,0,0,0,0
19736,1680000.0,3,2.5,4090,16972,0,11,3590.0,500,47.7258,-122.37,3740,16972,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,107,0,255,0,0,1,0,0,0,0,0,0,0,0,0
16131,434400.0,5,1.75,1960,7875,0,7,1960.0,0,47.7256,-122.18,1800,7764,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,68,0,545,0,0,0,0,0,0,0,0,0,0,0,1
1174,850000.0,3,1.75,1400,9900,0,7,1400.0,0,47.6272,-122.209,1810,10796,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51,0,317,0,0,0,0,0,0,0,0,0,1,0,0
15177,335000.0,3,2.5,2588,5701,0,8,2588.0,0,47.3449,-122.151,2389,5702,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,108,0,548,0,0,0,0,0,0,0,0,0,1,0,0
4502,618000.0,4,1.0,1260,4080,0,7,1260.0,0,47.6644,-122.324,1340,4080,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,229,0,0,0,0,0,0,0,0,0,1,0,0
13467,520000.0,3,2.0,1510,3760,0,7,930.0,580,47.5425,-122.39,1510,3760,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25,0,263,0,0,0,1,0,0,0,0,0,0,0,0
14866,394500.0,4,2.5,3002,6042,0,8,3002.0,0,47.4231,-122.186,2566,6390,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,104,0,268,0,0,0,0,0,0,1,0,0,0,0,0
6087,657500.0,3,2.0,2320,10960,0,7,1510.0,810,47.6157,-122.174,2160,10960,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,56,0,168,0,0,0,0,0,0,1,0,0,0,0,0
14430,667750.0,4,1.0,1430,4080,0,7,1430.0,0,47.6696,-122.324,1760,4080,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,0,229,0,0,1,0,0,0,0,0,0,0,0,0
9604,385000.0,4,1.75,1720,8750,0,7,860.0,860,47.726,-122.21,1790,8750,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,0,545,0,0,0,0,0,1,0,0,0,0,0,0
20092,1750000.0,4,4.5,4650,7660,0,11,3640.0,1010,47.6349,-122.198,1710,8400,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,108,0,317,0,0,0,0,0,0,1,0,0,0,0,0
1034,768000.0,3,2.5,3220,54160,0,9,2690.0,530,47.5468,-122.109,3460,44374,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,81,0,498,0,0,0,0,0,0,0,1,0,0,0,0
3366,242500.0,3,2.25,1770,10000,0,7,1340.0,430,47.3814,-122.322,1270,5055,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,78,0,280,0,0,0,0,0,0,0,0,1,0,0,0
19366,660000.0,3,2.5,2390,15669,0,9,2390.0,0,47.7446,-122.193,2640,12500,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,91,0,195,0,0,0,1,0,0,0,0,0,0,0,0
18587,250200.0,3,1.5,1180,7384,0,7,1180.0,0,47.3838,-122.287,1150,7455,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,59,0,125,0,0,0,0,0,0,0,1,0,0,0,0
19407,525000.0,4,2.75,2300,26650,0,8,2300.0,0,47.7771,-122.362,2000,9879,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50,0,255,0,0,0,0,1,0,0,0,0,0,0,0
12667,375000.0,4,1.5,1770,6650,0,7,1770.0,0,47.6011,-122.124,1600,7000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,58,0,283,0,0,0,0,0,0,0,0,1,0,0,0
1412,245000.0,4,1.5,1280,8000,0,6,1280.0,0,47.4949,-122.255,1420,8211,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60,0,262,0,0,0,1,0,0,0,0,0,0,0,0
12481,625000.0,5,3.5,4010,6000,0,9,2560.0,1450,47.4928,-122.229,2440,6000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,97,0,262,0,0,0,0,1,0,0,0,0,0,0,0
144,500000.0,4,2.25,2030,8517,0,8,1380.0,650,47.5495,-122.174,2230,8824,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,0,498,0,1,0,0,0,0,0,0,0,0,0,0
6668,523000.0,3,1.75,3000,5413,0,8,1900.0,1100,47.6962,-122.312,1550,5413,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,63,0,583,0,0,0,0,0,0,0,0,0,0,0,1
11334,700000.0,3,2.0,1940,4500,0,7,1090.0,850,47.6659,-122.359,1700,4500,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26,0,266,0,0,0,0,0,0,0,0,0,0,1,0
8636,175000.0,3,1.0,1010,7034,0,7,1010.0,0,47.49,-122.22,1440,10994,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,54,0,268,0,0,0,0,1,0,0,0,0,0,0,0
18531,390000.0,4,2.75,2500,12848,0,8,2120.0,380,47.3364,-122.321,2370,12497,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,75,0,280,0,0,0,0,0,0,0,1,0,0,0,0
817,250000.0,2,2.0,1130,5500,0,6,1130.0,0,47.3839,-122.225,1320,6600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41,0,256,0,0,0,0,1,0,0,0,0,0,0,0
6502,309212.0,3,1.75,1150,9600,0,7,1150.0,0,47.4434,-121.774,1520,9976,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,79,0,221,0,0,0,0,0,1,0,0,0,0,0,0
14956,260000.0,3,1.0,1690,13184,0,7,1690.0,0,47.476,-122.343,1130,13451,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59,0,254,0,0,0,0,0,0,0,0,1,0,0,0
14902,600000.0,5,2.0,2190,9072,0,7,1110.0,1080,47.6696,-122.149,1660,8327,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65,0,574,0,0,0,0,0,0,1,0,0,0,0,0
7324,363500.0,4,2.5,2680,7700,0,8,2680.0,0,47.4094,-122.17,2400,7700,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,90,0,274,0,0,0,0,0,0,0,0,1,0,0,0
2133,655000.0,3,2.0,1410,4800,0,8,1410.0,0,47.5597,-122.267,1820,7200,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27,0,508,0,0,0,0,0,0,1,0,0,0,0,0
1799,465000.0,4,2.5,2200,3141,0,7,2060.0,140,47.5726,-122.305,1660,3175,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,94,0,343,0,0,0,0,0,0,0,0,0,0,1,0
15380,375000.0,4,2.75,1430,7403,0,7,1030.0,400,47.5346,-122.344,1480,7663,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,82,0,335,0,0,0,1,0,0,0,0,0,0,0,0
7729,340000.0,2,2.0,1250,1178,0,7,980.0,270,47.5426,-122.387,1270,1242,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,96,0,263,0,0,1,0,0,0,0,0,0,0,0,0
4577,690000.0,3,1.0,1090,4000,0,7,1090.0,0,47.6846,-122.386,1520,4000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45,0,553,0,0,1,0,0,0,0,0,0,0,0,0
5192,650000.0,3,1.75,1970,54450,0,8,1570.0,400,47.5936,-122.012,2460,36677,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,80,0,359,0,0,0,1,0,0,0,0,0,0,0,0
8169,630000.0,2,1.0,1050,8382,0,7,1050.0,0,47.5627,-122.221,2400,9525,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59,0,282,0,0,0,1,0,0,0,0,0,0,0,0
3124,524000.0,4,2.75,2310,5000,0,8,1480.0,830,47.5502,-122.268,1100,5000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,508,0,0,0,0,0,0,1,0,0,0,0,0
14047,169000.0,3,1.5,1470,18459,0,6,1470.0,0,47.3302,-122.36,1750,16074,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16,0,499,0,0,0,0,0,0,0,1,0,0,0,0
5367,518000.0,4,2.5,2160,9750,0,8,2160.0,0,47.7438,-122.246,2840,10535,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,83,0,283,0,0,0,0,0,0,0,0,1,0,0,0
12412,570000.0,4,1.75,2340,5080,0,7,1170.0,1170,47.6746,-122.32,1270,3270,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24,0,583,0,0,0,0,0,0,0,0,0,1,0,0
4277,220000.0,3,1.75,1230,7200,0,7,1230.0,0,47.2881,-122.363,1540,7210,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,86,0,499,0,0,0,0,0,0,0,0,0,1,0,0
525,727500.0,2,2.0,1240,9119,0,7,1240.0,0,47.6221,-122.193,1380,9121,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,52,0,317,0,0,0,0,0,0,0,0,0,0,1,0
3091,2288000.0,4,2.5,4080,18362,0,11,4080.0,0,47.6344,-122.214,4080,19991,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,83,0,317,0,0,0,0,0,0,1,0,0,0,0,0
16948,542500.0,3,2.5,1920,1649,0,8,1600.0,320,47.5901,-122.388,1650,3053,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,104,0,330,0,0,0,0,0,0,0,0,0,0,1,0
11621,565000.0,4,1.0,1540,2452,0,7,1540.0,0,47.6522,-122.348,1290,3360,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,601,0,0,0,0,0,0,1,0,0,0,0,0
21596,679950.0,5,2.75,3600,9437,0,9,3600.0,0,47.4822,-122.131,3550,9421,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,468,0,0,0,0,0,0,0,1,0,0,0,0
1998,465000.0,4,2.25,2340,13383,0,8,1170.0,1170,47.6211,-122.037,1810,12532,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,83,0,441,0,0,0,0,0,0,1,0,0,0,0,0
5255,658000.0,3,1.0,1290,12005,0,7,1290.0,0,47.6835,-122.199,1930,8000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,66,0,432,0,0,0,1,0,0,0,0,0,0,0,0
19518,578000.0,4,2.5,2070,5415,0,8,2070.0,0,47.5706,-122.006,2120,5331,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,96,0,321,0,0,0,0,0,1,0,0,0,0,0,0
1534,657500.0,4,1.75,1620,7560,0,7,1380.0,240,47.6981,-122.4,2170,8650,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47,0,553,0,0,0,1,0,0,0,0,0,0,0,0
11821,315000.0,2,1.0,790,6969,0,6,790.0,0,47.6978,-122.164,1380,12196,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55,84,574,0,0,0,0,1,0,0,0,0,0,0,0
16060,270000.0,3,2.25,2080,26574,0,7,1380.0,700,47.2846,-122.192,1770,8140,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,93,0,199,0,0,0,0,1,0,0,0,0,0,0,0
11604,355000.0,3,2.5,1880,5290,0,8,1250.0,630,47.5401,-122.3,2030,5092,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,74,0,186,0,0,0,0,0,0,0,0,0,0,0,1
2833,450000.0,4,1.75,1980,7350,0,7,1430.0,550,47.7088,-122.202,1870,7920,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,73,0,545,0,0,0,0,0,0,1,0,0,0,0,0
8271,292000.0,2,1.0,880,5500,0,6,880.0,0,47.5573,-122.289,1080,5500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,508,0,0,0,0,0,0,0,1,0,0,0,0
9729,690000.0,3,1.5,1710,17707,0,7,1180.0,530,47.5393,-122.216,2590,9508,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,47,0,282,0,0,0,1,0,0,0,0,0,0,0,0
7491,365000.0,3,1.75,2080,7800,0,7,1220.0,860,47.4536,-122.355,1770,7860,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55,0,254,0,0,1,0,0,0,0,0,0,0,0,0
12073,699000.0,3,2.0,2010,4320,0,9,2010.0,0,47.5153,-122.256,1640,5225,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,99,0,508,0,0,0,0,0,0,0,0,1,0,0,0
13496,1127500.0,6,3.25,3870,24700,0,10,2520.0,1350,47.7517,-122.233,2360,30030,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,89,0,283,0,0,1,0,0,0,0,0,0,0,0,0
16250,534000.0,4,2.25,2130,7210,0,7,1330.0,800,47.629,-122.117,1310,7896,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65,0,283,0,0,0,0,0,0,0,1,0,0,0,0
18935,460000.0,3,2.5,2720,40813,0,8,2720.0,0,47.2619,-122.271,2250,40511,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,362,0,0,0,0,0,0,0,0,0,0,0,1
16194,416000.0,3,1.0,1110,12150,0,7,1110.0,0,47.6034,-122.122,1490,8200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,57,0,283,0,0,0,0,0,1,0,0,0,0,0,0
1301,372500.0,3,1.75,1680,8648,0,7,1680.0,0,47.7338,-122.332,1290,8147,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,63,0,494,0,0,1,0,0,0,0,0,0,0,0,0
14933,495500.0,3,1.75,2130,6360,0,7,1720.0,410,47.7059,-122.301,1540,6361,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59,0,410,0,0,0,0,0,0,0,1,0,0,0,0
6275,485000.0,4,1.75,3220,7392,0,8,2010.0,1210,47.7719,-122.361,1660,8363,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59,0,255,0,0,0,0,0,0,0,0,0,1,0,0
5501,345000.0,4,1.0,1980,7991,0,7,1980.0,0,47.4604,-122.17,1730,7700,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,62,0,455,0,0,0,0,1,0,0,0,0,0,0,0
6449,900000.0,3,3.25,2620,7215,0,8,1770.0,850,47.5836,-122.2,2180,8931,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80,0,317,0,0,0,0,0,0,0,1,0,0,0,0
15128,340000.0,4,2.5,2665,5868,0,9,2665.0,0,47.3831,-122.185,2665,6092,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,256,0,0,1,0,0,0,0,0,0,0,0,0
3278,843500.0,3,2.5,3560,11448,0,11,3560.0,0,47.7126,-122.104,3290,11506,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,97,0,574,0,0,0,0,0,0,0,0,0,0,0,1
9296,587750.0,2,1.0,890,4730,0,7,890.0,0,47.6876,-122.341,1330,5904,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,41,0,601,0,0,1,0,0,0,0,0,0,0,0,0
6232,375000.0,4,1.5,1430,7232,0,7,1430.0,0,47.7197,-122.328,1540,7232,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,48,0,410,0,0,0,0,0,0,0,0,0,1,0,0
1482,504750.0,3,2.5,2490,21937,0,8,2490.0,0,47.6442,-121.898,2450,21937,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,93,0,124,0,0,0,0,0,0,0,0,0,0,0,1
19808,364000.0,3,2.5,1800,2790,0,8,1800.0,0,47.5455,-122.371,1580,2036,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,111,0,354,0,0,0,0,0,1,0,0,0,0,0,0
1603,703770.0,4,2.25,2550,12918,0,9,2550.0,0,47.5623,-122.109,2550,11036,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,87,0,498,0,0,0,0,0,0,0,0,0,0,1,0
10153,985000.0,2,2.5,2720,26761,1,7,2720.0,0,47.4499,-122.376,1870,12396,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,90,0,254,0,0,0,0,0,0,0,0,0,0,1,0
5093,395000.0,2,1.5,1010,3060,0,7,1010.0,0,47.6897,-122.354,1160,4080,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0,601,0,0,0,0,0,0,0,0,0,0,1,0
7069,750000.0,4,2.5,2510,17200,0,9,1540.0,970,47.6287,-122.089,2370,14621,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,77,0,574,0,1,0,0,0,0,0,0,0,0,0,0
17331,543500.0,4,2.5,2550,5835,0,8,2550.0,0,47.5373,-121.87,2420,5817,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,98,0,310,0,0,0,0,0,0,0,0,0,1,0,0
18186,343500.0,3,2.0,1660,7509,0,7,1660.0,0,47.4872,-122.144,2380,8598,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,102,0,468,1,0,0,0,0,0,0,0,0,0,0,0
10989,1125000.0,4,3.25,3890,422096,0,9,3150.0,740,47.4125,-121.982,2180,229996,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,590,0,0,1,0,0,0,0,0,0,0,0,0
19103,400000.0,3,1.0,1300,14138,0,7,1300.0,0,47.593,-122.165,2440,12196,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,43,0,168,0,0,0,0,0,0,0,0,0,0,0,1
17020,583000.0,3,2.25,1830,8276,0,8,1350.0,480,47.6336,-122.025,1920,8276,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,89,0,441,0,0,0,1,0,0,0,0,0,0,0,0
16932,605125.0,2,1.0,1160,5029,0,7,910.0,250,47.6723,-122.266,1220,5029,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40,0,583,0,0,0,0,0,0,0,0,0,0,1,0
3663,400000.0,2,1.0,610,4560,0,5,610.0,0,47.5498,-122.383,930,1392,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,0,263,1,0,0,0,0,0,0,0,0,0,0,0
15118,1600000.0,3,3.25,3790,19000,0,10,3790.0,0,47.724,-122.373,2740,18628,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,85,0,255,0,0,0,0,1,0,0,0,0,0,0,0
6050,295000.0,3,1.75,1930,13350,0,8,1930.0,0,47.3317,-122.365,2270,13350,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,67,0,499,1,0,0,0,0,0,0,0,0,0,0,0
8749,375000.0,3,3.25,2760,6420,0,9,2110.0,650,47.3895,-122.221,2030,7725,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,91,0,274,0,0,0,0,0,0,1,0,0,0,0,0
4827,318000.0,5,2.5,2820,9956,0,7,1410.0,1410,47.4715,-122.33,2700,9956,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67,0,269,0,0,0,0,0,0,1,0,0,0,0,0
9357,715000.0,4,2.5,2370,10000,0,8,1660.0,710,47.6383,-122.099,2480,9875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,74,0,574,0,0,0,0,0,0,1,0,0,0,0,0
5682,286000.0,3,2.5,1680,5000,0,8,1680.0,0,47.3196,-122.395,1720,5000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,87,0,499,0,0,0,0,0,0,0,0,0,1,0,0
11551,810000.0,4,2.0,2920,10424,0,8,1520.0,1400,47.5876,-122.172,2360,10696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,64,0,168,0,0,0,1,0,0,0,0,0,0,0,0
12909,334009.0,4,2.0,1650,9305,0,6,1650.0,0,47.7183,-122.213,1860,7486,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,0,545,0,0,0,0,0,0,1,0,0,0,0,0
